title,text,headers,url,publish_date
Canada MPs given panic buttons as threats increase - BBC News,"By Tiffany Wertheimer BBC News Canada's members of parliament will be given panic buttons to call police in an emergency, amid growing harassment, intimidation and threats of violence. The move was announced by Public Safety Minister Marco Mendicino who has himself received death threats. Canada's MPs have also been threatened on the streets and last year PM Justin Trudeau was pelted with rocks. Mr Mendicino, who said he was threatened last month after introducing a gun control bill in parliament, said the mobile alarms would add another layer of security for politicians. Several politicians have previously criticised the Royal Canadian Mounted Police (RCMP), which is in charge of their safety, for not taking their concerns seriously. One politician in particular has been targeted by abuse. Jagmeet Singh, the leader of the small leftist New Democratic Party (NDP) and a practising Sikh, was harassed by angry protesters last month during a campaign visit in Peterborough, Ontario. Fellow NDP MP Heather McPherson told CBC news that she was worried about her family's safety, and has previously received threats to kill her pet dog. Freedom Convoy saw the city brought to a standstill as hundreds of lorries blocked roads. Canadian media reported that for a few days during the protest, Mr Trudeau and his family were evacuated to a secret location for their own safety. In 2020, a man armed with several guns drove a truck through the gates of the estate where Mr Trudeau and his family lived. The man, who had made social media posts about QAnon, said he wanted to talk to the prime minister, but was arrested without incident and later plead guilty. Last month the PM was forced to cancel plans to appear in person at a Liberal fundraiser in British Colombia after concerns that an aggressive protest outside the event could escalate. This video can not be played Powerful quake kills 1,000 in Afghanistan 'Every street you go you hear mourning' Biden urges gas tax 'holiday' as fuel prices bite No easy exit from besieged Lysychansk 'Every street you go you hear mourning' The Glasgow vegan who teamed up with a Kardashian How might Russia react if Ukraine joins the EU? What we know about India rapper Moose Wala's murder 'My kids cried every night asking if we'd die' What if all the wasps disappeared? The surprising benefits of pruney skin The woman who could upend US abortion rights Why top chefs are leaving Paris The films bringing sex work to life Has cinema perpetuated damaging stereotypes? Has human progress peaked? Read about our approach to external linking.",[],https://www.bbc.com/news/world-us-canada-61890453,2022-06-22
Europe told to prepare for Russia turning off gas - BBC News,"By Jonah Fisher BBC Environment Correspondent The head of the International Energy Agency has warned that Russia may stop supplying gas to Europe this winter. Fatih Birol says he believes a complete shutdown is not the most likely scenario but that Europe needs to work on contingency plans just in case. In recent weeks several European countries said they received significantly less Russian gas than they expected. Russian officials deny it's deliberate and have blamed technical issues. Across Europe, shortfalls in gas supply continue to be reported. On Friday the Italian firm energy firm Eni said that it had only received half of the gas that it was expecting France says it has received no Russian gas from Germany since 15 June while Poland, Bulgaria, Finland, Denmark and the Netherlands have had their Russian gas deliveries suspended after they refused a demand to pay in Russian roubles. Powerful quake kills 1,000 in Afghanistan 'Every street you go you hear mourning' Biden urges gas tax 'holiday' as fuel prices bite No easy exit from besieged Lysychansk 'Every street you go you hear mourning' The Glasgow vegan who teamed up with a Kardashian How might Russia react if Ukraine joins the EU? What we know about India rapper Moose Wala's murder 'My kids cried every night asking if we'd die' What if all the wasps disappeared? The surprising benefits of pruney skin The woman who could upend US abortion rights Why top chefs are leaving Paris The films bringing sex work to life Has cinema perpetuated damaging stereotypes? Has human progress peaked? Read about our approach to external linking.",[],https://www.bbc.com/news/science-environment-61899509,2022-06-22
The tiny mites that have sex on our faces have a problem - BBC News,"By Sam Harris Newsbeat reporter Exfoliate, moisturise and SPF every day are the standard in most people's skincare routine. But what about pore cleaning mites like Demodex folliculorum that spend their entire life living deep in our faces? At night, the 0.3mm long organisms leave the pores to find a new skin follicle, meet a partner and mate. But a new study has found the mites could be facing a problem as their DNA is eroding, meaning they are close to extinction. Now we know what you're thinking. The study shows just how close our relationship is with them, but also how the mites have the smallest number of genes in any insect, arachnid or crustacean. The gene which protects the mite's body from UV light has been lost but in all fairness they are only active at night. Yes, these creatures are using our pores like the Love Island hideaway. Nice. For example, the research expected to find the gene which wakes up the mites and sends them to sleep but it wasn't present. Instead, the organism detects the lower amount of hormones secreted in the skin whilst we're asleep and it's this which triggers them to wake up. These adaptations are causing the issue. The more they adapt to us, the more genes they lose and eventually they will become entirely dependent on us for their existence. Because of this dependence they won't be able to leave our pores and find a new mate to couple up with. Well and truly putting all their eggs in one basket. So what's the issue if we do lose them? Follow Newsbeat on Instagram Facebook Twitter and YouTube Listen to Newsbeat Ethnic minorities more likely to get 'unknown' STI How Love Island star helped actress spot cancer Ramsay Hunt syndrome 'took away my independence' Powerful quake kills 1,000 in Afghanistan 'Every street you go you hear mourning' Biden urges gas tax 'holiday' as fuel prices bite No easy exit from besieged Lysychansk 'Every street you go you hear mourning' The Glasgow vegan who teamed up with a Kardashian How might Russia react if Ukraine joins the EU? What we know about India rapper Moose Wala's murder 'My kids cried every night asking if we'd die' What if all the wasps disappeared? The surprising benefits of pruney skin The woman who could upend US abortion rights Why top chefs are leaving Paris The films bringing sex work to life Has cinema perpetuated damaging stereotypes? Has human progress peaked? Read about our approach to external linking.",[],https://www.bbc.com/news/newsbeat-61894186,2022-06-22
"Ukraine: Could it join the EU, and how might Russia react? - BBC News","EU leaders are expected to back the move at a summit being held on 23 and 24 June. And the Ukrainian president has warned Russia may increase its military attacks in retaliation to the decision. The European Union is an economic and political union between 27 European countries, which was created in the aftermath of the Second World War. Goods, services and money move freely between member states. EU citizens can live and work anywhere within the bloc. It operates a single European currency, the euro, which is used by more than 340 million people in 19 of the EU's 27 countries. Common standards apply across member states in a number of areas including food safety, farming and employment rights. The EU also gives grants to Europe's poorer regions to help strengthen their economies. President Volodymyr Zelensky began the application for EU membership five days after Russia invaded his country in February 2022. He asked to be able to join immediately, but the process could take years. There would be financial benefits to joining the EU. But Ukraine's main motive is not economic, argues Dr Zach Paikin, from the Centre of European Policy Studies think tank in Brussels. Firstly, the European Commission, the EU's civil service, assesses whether a country is a suitable candidate It considers whether it has a stable, democratic government, respects human rights, and has a free market economy. All existing EU members have to agree before a new country can become a candidate. If successful, the country has to adopt all the EU's laws and regulations. This normally takes several years. Finally, the country signs an accession treaty which all the other EU countries have to ratify. For recent joiners Bulgaria, Romania and Croatia, the entire process took between 10 and 12 years. Albania, North Macedonia, Montenegro and Serbia have been official candidates for years, but their applications have stalled. Turkey became a candidate in 1999. However, its accession talks were halted over concerns about the country's human rights record Ukraine's neighbour, Moldova, was accepted as a candidate on the same day as Ukraine. Georgia also applied, but was told it must make further reforms. association agreement The country had already paid cheaper tariffs after joining the EU's deep and comprehensive free trade area in 2016. As part of its preparation to apply for membership, Ukraine has already changed many of its laws and regulations to meet EU standards. These include strengthening the rule of law, improving human rights, reducing the power of oligarchs, and tackling corruption. Another challenge will be cleaning up Ukraine's court system, which has been widely criticised. Since joining 15 years ago, Romania's national income has tripled and Bulgaria's has doubled The EU has given tens of billions of euros to both countries through European Structural and Investment Funds. These support economic development by, for example, building new roads and ports. Between 2014 and 2020, Bulgaria received 11.2bn euros and Romania 35bn euros However, Transparency International argues a lot of this money has been lost through corruption Bulgaria remains bottom of the EU league in terms of wages, health and education, but Romania has risen from second poorest to sixth poorest Some 1.5 million Bulgarians and 4 million Romanians Although President Vladimir Putin has been very critical of Ukraine's President Zelensky has warned that Russia might retaliate against the move Powerful quake kills 1,000 in Afghanistan 'Every street you go you hear mourning' Biden urges gas tax 'holiday' as fuel prices bite No easy exit from besieged Lysychansk 'Every street you go you hear mourning' The Glasgow vegan who teamed up with a Kardashian How might Russia react if Ukraine joins the EU? What we know about India rapper Moose Wala's murder 'My kids cried every night asking if we'd die' What if all the wasps disappeared? The surprising benefits of pruney skin The woman who could upend US abortion rights Why top chefs are leaving Paris The films bringing sex work to life Has cinema perpetuated damaging stereotypes? Has human progress peaked? Read about our approach to external linking.","['What is the EU?', 'Why does Ukraine want to join?', 'How do countries join the EU?', 'How long does joining the EU take?', 'How would Ukraine fit into the EU?', 'What else would Ukraine need to do?', 'How has EU membership helped recent joiners?']",https://www.bbc.com/news/world-61844552,2022-06-21
How Russia has outflanked Ukraine in Africa - BBC News,"By Paul Melly Africa Programme, Chatham House, London Addresses to summits and national parliaments around the world by Ukraine's President Volodymyr Zelensky have become a staple of the diplomatic calendar over the last few months. But when he spoke to the African Union (AU) on Monday only four heads of state from the continent listened in, with the others represented by subordinates or officials. So, in trying to shift African perspectives on Russian President Vladimir Putin's invasion, Mr Zelensky cannot deploy political or security clout comparable with Moscow's. Ukraine is not a global military power and it is not a permanent member of the UN Security Council, unlike Russia. As a result, many African leaders have concluded that they simply cannot afford to emulate direct Western confrontation with Moscow. Early this month Senegal's President Macky Sall, the current head of the AU, flew to the Russian Black Sea resort of Sochi to discuss with Mr Putin how to free up the obstacles that are curbing desperately needed food exports from both Russia and Ukraine. And last week South Africa's President Cyril Ramaphosa called Mr Putin to discuss deliveries of Russian agricultural products and fertiliser to Africa. The talks produced some modest progress though not a decisive breakthrough. Meanwhile, there are some hints that the invasion of Ukraine may be putting strains on Russian military engagement in Africa, with unconfirmed rumours of some troops from the mercenary group Wagner being called back from Central African Republic (CAR). That would hardly be a surprise, given the demands of the intense military campaign in the crucial Donbas region. Moreover, official Russian security and military deals in Africa are actually being reinforced. Cameroon has become the latest target of this charm offensive. This embraces intelligence, training and sharing expertise in tackling terrorism and maritime piracy. Joint exercises are planned. The document makes no mention of arms shipments but hints suggestively that additional forms of collaboration could yet be agreed. Although this new agreement is less specific, it appears to be stirring concern in Western capitals. However, some African governments are reluctant to buy into this negative perception of the Putin regime. And that applies not only to those such as Mali and CAR. Senegal, for example, opted not to support the 2 March UN General Assembly motion calling on Russia to stop using force against Ukraine. And then on 7 April the country also abstained when the General Assembly voted to suspend Russia from the UN Human Rights Council. Domestic public opinion plays a part in such stances. Lining up with France, the US and the UK is not always the most popular stance on the continent and the Cameroonian government, like a number of its peers, appears to have concluded that it had to take account of such popular feelings. However, Cameroon is going much further, taking the proactive decision to sign the new military cooperation agreement with Russia even as Russian forces continued to bombard Ukrainian cities. This distinctive stance is probably explained by the domestic situation in Cameroon. Yet Western partners are concerned about human rights and governance issues and their assistance has come with conditions. With the Americans holding back, some Cameroonian analysts fear that the government may now have decided to seek alternative support from a partner with fewer scruples about uncompromising military tactics, at the cost of human rights accountability. Moscow's track record elsewhere in Africa suggests that it is comfortable in backing a hardline approach. In CAR, Wagner has been training the army since 2018 and its men helped government forces repulse a rebel assault on the capital Bangui in early 2021. Wagner also operates alongside the national army in central Mali where, Human Rights Watch and local people have alleged, these two allied forces have tortured and killed villagers. Malian government forces and the Russian mercenaries are alleged to have killed more than 300 people in Moura  in March. Powerful quake kills 1,000 in Afghanistan 'Every street you go you hear mourning' Biden urges gas tax 'holiday' as fuel prices bite No easy exit from besieged Lysychansk 'Every street you go you hear mourning' The Glasgow vegan who teamed up with a Kardashian How might Russia react if Ukraine joins the EU? What we know about India rapper Moose Wala's murder 'My kids cried every night asking if we'd die' What if all the wasps disappeared? The surprising benefits of pruney skin The woman who could upend US abortion rights Why top chefs are leaving Paris The films bringing sex work to life Has cinema perpetuated damaging stereotypes? Has human progress peaked? Read about our approach to external linking.",[],https://www.bbc.com/news/world-africa-61802498,2022-06-21
Kaliningrad: Russia warns Lithuania of consequences over rail transit blockade - BBC News,"Lithuania says it is only following the EU sanctions imposed over Moscow's invasion of Ukraine. The western territory was annexed from Germany after World War Two in 1945 and is bordered by EU and Nato members Lithuania and Poland. Earlier on Tuesday, the EU ambassador was summoned to the Russian foreign ministry over the blockade. Last week, the Lithuanian authorities announced they would ban goods subject to EU sanctions from passing through their territory to Kaliningrad. The EU has echoed Lithuania's statement, saying that the country is just implementing sanctions imposed by the EU as a result of Russia's invasion of Ukraine. The sanctions list includes coal, metals, construction materials and advanced technology. As a member of the Nato military alliance, Lithuania is protected by collective defence treaties. The Kremlin says it's trying to work that out right now. Are Sweden and Finland going from neutral to Nato? Russia claims first use of hypersonic missile EU shuts its airspace to Russian planes Russia moves missiles to Kaliningrad Powerful quake kills 1,000 in Afghanistan 'Every street you go you hear mourning' Biden urges gas tax 'holiday' as fuel prices bite No easy exit from besieged Lysychansk 'Every street you go you hear mourning' The Glasgow vegan who teamed up with a Kardashian How might Russia react if Ukraine joins the EU? What we know about India rapper Moose Wala's murder 'My kids cried every night asking if we'd die' What if all the wasps disappeared? The surprising benefits of pruney skin The woman who could upend US abortion rights Why top chefs are leaving Paris The films bringing sex work to life Has cinema perpetuated damaging stereotypes? Has human progress peaked? Read about our approach to external linking.",[],https://www.bbc.com/news/world-europe-61878929,2022-06-21
The family separated by war in both life and death - BBC News,"By Wyre Davies in Vinnytsia, Ukraine I first met Vladimir at Zaporizhzhia's children's hospital three months ago Diana has, miraculously, pulled through, although she's got a long way to go, and may never fully recover from the attack which left shrapnel in her brain and damaged much of the right side of her body. Thanks to informal networks of doctors and medical charities, many victims of the war, including children from the hospital in Zaporizhzhia, were subsequently evacuated to Germany for the complicated surgery they couldn't get in Ukraine. When we first met her, three months ago, Masha was fighting for her life in the same Zaporizhzhia hospital as Diana. Masha's right leg had been blown off by a Russian shell, and she had other extensive injuries. She was so traumatised she wouldn't eat or speak for days. Despite everything, Masha appears to be doing well and when she occasionally breaks into a smile, it's enough to melt the toughest of hearts. Masha is fortunate enough to have the people she needs around her. The rest of her family are nearby, recovering from less serious injuries they received in the same rocket attack. Diana was a talented dancer before the war and travelled all over Europe competing. But, as the only surviving child in her family, the one thing Diana wants more than anything is to have her beloved dad, Vladimir, by her side. They speak every day by video call and the bond between father and daughter is clear. Modern technology has made separation slightly less painful, but with Diana still in a bad way, this bereaved family needs to be together. Until now Ukraine's martial laws have prevented Vladimir travelling abroad to be with his wife and surviving daughter. On Sunday night, at the eleventh hour, his prayers were quite literally answered as he received presidential permission to leave. His daughter is still seriously ill but at least her father, Vladimir, will now be by her side. 'I was not supposed to bury my children' Powerful quake kills 1,000 in Afghanistan 'Every street you go you hear mourning' Biden urges gas tax 'holiday' as fuel prices bite No easy exit from besieged Lysychansk 'Every street you go you hear mourning' The Glasgow vegan who teamed up with a Kardashian How might Russia react if Ukraine joins the EU? What we know about India rapper Moose Wala's murder 'My kids cried every night asking if we'd die' What if all the wasps disappeared? The surprising benefits of pruney skin The woman who could upend US abortion rights Why top chefs are leaving Paris The films bringing sex work to life Has cinema perpetuated damaging stereotypes? Has human progress peaked? Read about our approach to external linking.",[],https://www.bbc.com/news/world-europe-61866727,2022-06-20
Heatwave: Americans face blistering temperatures - BBC News,"An average of 138 people were killed in the US every year from 1990 through to 2019 due to excessive heat, according to the National Weather Service. All photos subject to copyright Read about our approach to external linking.",[],https://www.bbc.com/news/in-pictures-61880159,2022-06-21
Hundreds of thousands evacuated as floods ravage southern China - BBC News,"By Zubaidah Abdul Jalil BBC News Hundreds of thousands of people in China have been evacuated in several southern and eastern provinces after unrelenting rains caused floods and triggered landslides. Videos on state media show cars being washed down streets, and people being rescued by ropes across swollen rivers. The area is seeing its highest rainfall since 1961, weather officials say. The city of Shaoguan in Guangdong province has been one of the worst affected, prompting officials to raise its flood alert to the highest level as the city charted record rainfall since late May. A similar alert was put in place for Guangdong's Qingyuan city. Local officials have warned the situation is likely to worsen over the coming days and will continue to raise water levels in the Pearl River basin. The summer rainy season regularly results in flooding in southern China, but there are concerns that climate change is exacerbating the situation. In contrast, many areas in the north of the country are experiencing unusually high temperatures, but the rain is forecast to hit there next. This video can not be played Chinese floods displace nearly 2 million people Powerful quake kills 1,000 in Afghanistan 'Every street you go you hear mourning' Biden urges gas tax 'holiday' as fuel prices bite No easy exit from besieged Lysychansk 'Every street you go you hear mourning' The Glasgow vegan who teamed up with a Kardashian How might Russia react if Ukraine joins the EU? What we know about India rapper Moose Wala's murder 'My kids cried every night asking if we'd die' What if all the wasps disappeared? The surprising benefits of pruney skin The woman who could upend US abortion rights Why top chefs are leaving Paris The films bringing sex work to life Has cinema perpetuated damaging stereotypes? Has human progress peaked? Read about our approach to external linking.",[],https://www.bbc.com/news/world-asia-china-61878123,2022-06-22
Supreme Court: What happens if Roe v Wade overturned? - BBC News,"BBC News The US Supreme Court could be about to open the door for individual states to ban or severely restrict the ability for pregnant women to get abortions. In 1973, the court had ruled in Roe v Wade that pregnant people were entitled to an abortion during the first three months of their pregnancy, while allowing for legal restrictions and bans in the second and third trimester. But a leaked draft of their forthcoming ruling suggests the court is poised to overturn that earlier ruling, effectively making it possible for states to ban abortions earlier than 12 weeks. The decision is expected sometime later this month. Guttmacher Institute , a research organisation that supports abortion rights. About 630,000 abortions were performed in the US in 2019, according to the US Center for Disease Control (CDC), although Guttmacher's own research indicates it may be closer to 860,000. Over the past decade, several states have also tried to pass laws making abortion illegal, except in a few circumstances such as if the pregnant woman's life is at risk. Some of those laws were struck down by lower courts, as they appeared to violate Roe v Wade. If Roe v Wade is overturned, they will likely come back into force. In total more than 20 states are making moves to limit access to abortion, according to Guttmacher. Some states intend to ban abortion from the moment of conception, while others are introducing bans at six or more weeks. All states allow abortion to save the life of the mother, while some will also allow exceptions to their ban for cases of rape or incest. Most have said they will not prosecute women for trying to end their pregnancy, reserving criminal penalties for abortion providers and others who try and help people get abortions. Here's a look at what could happen in those states if Roe v Wade is overturned. A trigger law passed in 2022 would go into effect, banning abortion at any stage of pregnancy. A trigger law passed in 2006 would go into effect, banning abortion at any stage. A trigger law that passed in 2021 would go into effect, banning abortion at any stage of pregnancy. There are no exceptions for rape or incest. There is an exception to protect the life of the mother. Providing an abortion otherwise would be punishable with prison time. In May, Oklahoma passed one of the most restrictive abortion laws in the country, banning abortion from the moment of fertilisation. That provision essentially bypassed Roe v Wade entirely, putting it up to private citizens, not the state, to enforce the law. A bill banning abortion after six weeks, which was passed in 2019 but blocked by a judge, could go into effect if Roe falls. The bill would make exceptions only to protect the life of the mother. Doctors who perform an abortion could face up to 25 years in prison and lose their medical licence. A trigger law passed in 2019 could go into effect, banning abortion at any stage. A trigger law passed in 2007 would go into effect, banning abortion at any stage of pregnancy. A trigger law passed in 2019 would go into effect, making abortions illegal at any stage of pregnancy. A trigger law passed in 2007 would go into effect, banning abortion at any stage. There are exceptions for saving the life of the mother, rape or incest. Violators could face fines and imprisonment and it would make abortions a felony. A trigger law passed in 2005 would go into effect, banning abortion at any stage of pregnancy. A trigger law passed in 2019 would ban abortion at any stage of pregnancy. A 1849 law banning most abortions could come into effect again. There are no exceptions for rape or incest. There is an exception for saving the life of the mother. A trigger law passed in 2022 goes into effect, banning abortion at any stage of pregnancy. There are exceptions for life endangerment, severe physical health conditions, sexual assault and incest.  Anyone who performs an abortion could be charged with a felony. There are exceptions for medical emergencies, cases of rape or incest that have been documented through an official police report and are fewer than 20 weeks along. In 2018, Iowa passed a bill banning abortion after six weeks, except in cases of rape, incest, foetal anomaly, or in a medical emergency risking death or serious injury. In March, Arizona passed a law banning abortion at 15 weeks, except in cases of medical emergency. There are no exceptions for rape or incest. It could go into force at the end of September. A doctor found to have performed an illegal abortion after 15 weeks would face a felony charge, fines and up to five years in prison. They could also have their medical licence revoked. A 1973 law banning abortions after 20 weeks of pregnancy is still on the books. In 2015 it was amended to narrow the exceptions, allowing abortions only in cases where the life of the mother was threatened, or she risked serious physical bodily harm. Doctors who perform abortions could be charged with a felony. But a court ruled that law was unenforceable because of Roe v Wade. It could come back into force. The state could look to restore a 19th century law which criminalises abortion as a felony. In a 2018 ballot, voters amended the state's constitution to say there are no protections in West Virgina for the right to abortion. The map showing states expected to be among the first to restrict abortion includes only those in which laws will either automatically come into force or which require no more than a signature from the state governor or attorney general certifying that the Supreme Court has overturned Roe v Wade. States with abortion laws which have been blocked by the courts and therefore require legal action to appeal or dismiss them are not shown, these include Georgia, Michigan, Ohio, South Carolina and West Virginia. The Guttmacher Institute's 2014 Abortion Patient Survey still provides the most recent national overview on the social and economic background of those having abortions in the US. However, changes in the US economy and access to abortion over the last eight years means the picture could have changed. US Democrats' bid for federal abortion law fails Abortion ruling leak is genuine, says top US court US women divided on leaked abortion ruling What happens if Roe v Wade is overturned US prosecutor to drop murder charge over abortion Powerful quake kills 1,000 in Afghanistan 'Every street you go you hear mourning' Biden urges gas tax 'holiday' as fuel prices bite No easy exit from besieged Lysychansk 'Every street you go you hear mourning' The Glasgow vegan who teamed up with a Kardashian How might Russia react if Ukraine joins the EU? What we know about India rapper Moose Wala's murder 'My kids cried every night asking if we'd die' What if all the wasps disappeared? The surprising benefits of pruney skin The woman who could upend US abortion rights Why top chefs are leaving Paris The films bringing sex work to life Has cinema perpetuated damaging stereotypes? Has human progress peaked? Read about our approach to external linking.","['Who will be most affected by Supreme Court decision?', 'What kind of abortion restrictions will come into place?', 'What abortion restrictions are individual states expected to introduce?']",https://www.bbc.com/news/world-us-canada-61804777,2022-06-21
Monkeypox: First Singapore case recorded in British flight attendant - BBC News,"By Frances Mao BBC News Singapore has recorded its first recent case of monkeypox in a British flight attendant who entered the country last week. More than 2,100 cases have been detected in 42 countries since May. According to the World Health Organization (WHO) , but the disease has also spread to North America, South America and Australia. The WHO has recorded one death in this outbreak. The disease typically occurs in remote parts of central and west African countries, but there have been unusually high numbers of people infected with monkeypox outside of Africa this year with no travel links to the region. Watch What Is Monkeypox? on BBC iPlayer. In Singapore, health officials said the man was in a stable condition after testing positive for the disease on Monday and had been taken into an isolation ward. Thirteen of his close contacts have also been put in quarantine. They were his crew and airline colleagues, some media outlets reported. South Korean authorities on Tuesday also confirmed their first suspected cases of the disease. Monkeypox is caused by the monkeypox virus, a member of the same family of viruses as smallpox, although it is much less severe. Symptoms of monkeypox include a rash which starts on the face and spreads to the body. The WHO says the risk to the general public remains low as transmission between humans requires close or direct physical contact with infectious lesions or ulcers. What is monkeypox and how do you catch it? Powerful quake kills 1,000 in Afghanistan 'Every street you go you hear mourning' Biden urges gas tax 'holiday' as fuel prices bite No easy exit from besieged Lysychansk 'Every street you go you hear mourning' The Glasgow vegan who teamed up with a Kardashian How might Russia react if Ukraine joins the EU? What we know about India rapper Moose Wala's murder 'My kids cried every night asking if we'd die' What if all the wasps disappeared? The surprising benefits of pruney skin The woman who could upend US abortion rights Why top chefs are leaving Paris The films bringing sex work to life Has cinema perpetuated damaging stereotypes? Has human progress peaked? Read about our approach to external linking.",[],https://www.bbc.com/news/world-asia-61890802,2022-06-22
US Supreme Court: The woman who could end Roe v Wade - BBC News,"By Holly Honderich BBC News, Washington The attorney general was there to celebrate. The United States Supreme Court had just announced the date it would hear her state's challenge to Roe v Wade, the 1973 ruling that has, for the nearly 50 years since, served as a nationwide guarantee to abortion access. The case, Dobbs v Jackson Women's Health Organization, centres on a Mississippi law that would ban abortion after 15 weeks of pregnancy, even in cases of rape or incest. Under Ms Fitch's direction, the state asked the Supreme Court to uphold the law and slash the landmark Roe v Wade decision in the process. A ruling is expected this month. A leaked draft suggests it is likely that Mississippi's ban will be upheld, paving the way for other states to also outlaw abortion. Abortion was not always an animating theme of Ms Fitch's political career. When she first took public office, as Mississippi state treasurer in 2011, she pushed for legislation that would guarantee men and women were paid equally. It wasn't for another couple of years that she did, launching a campaign for state treasurer. Mr Dent, who had kept tabs on Ms Fitch, reached out to her in the middle of that 2011 cycle and asked to come on board her campaign. She accepted. The two would drive the length of the state in a day, making a handful of different stops and placing fundraiser calls in the hours between. She was a natural campaigner, but fundraising lagged. Mr Dent drove to northern Mississippi to ask her father for a personal donation. Bill Fitch still lived in Holly Springs, the small, rural town near the state's northern edge where Ms Fitch spent most of her childhood. Visitors of Fitch Farms could elect to stay in the former home of Confederate general and first grand wizard of the Ku Klux Klan, Nathan Bedford Forrest, which Mr Fitch had bought and transported onto the property. She went to the University of Mississippi, joined a sorority and graduated with a degree in business administration and later in law. She won, and then won again four years later, securing a second term as state treasurer. In this office, she targeted state debt, expanded access to financial education in the state, and advocated for equal pay laws (Mississippi remains the only state that does not ensure equal pay for equal work between men and women). And she developed her knack for connecting to voters, leaning on both her Holly Springs upbringing and an apparent ease in the public eye. In interviews and campaign videos, Ms Fitch looks preternaturally poised. She makes easy eye contact, her speech slow and relaxed, often thanking God and her family for the opportunity to serve her state. As a devoted Republican in a solidly Republican state, where Ms Fitch stood on abortion was taken as given, even if she didn't run on it. The abortion ban before the Supreme Court was passed by Mississippi's state legislature in 2018, two years before Ms Fitch took office as Attorney General. The law, which bans abortions outright after 15 weeks, was immediately challenged in court on behalf of Jackson Women's Health Organization, Mississippi's last remaining abortion clinic. A federal district court struck down the ban, saying it was unconstitutional. In 2019, an appeals court upheld this decision. Now, she's known nationally as the lawyer expected to topple Roe v Wade. Mississippi, specifically, has no state laws mandating paid family leave. It is the poorest state in the nation and has the highest rates of both infant mortality and child poverty. But if Roe is indeed thrown out, Ms Fitch will return to Mississippi a conservative hero. There are also early rumblings that she may one day run for governor. She has not yet commented on this speculation. If she wins, Ms Fitch would be the first female governor in Mississippi's history. Oklahoma bans most abortions after conception US Democrats' bid for federal abortion law fails Amazon will pay staff travel expenses for abortions Powerful quake kills 1,000 in Afghanistan 'Every street you go you hear mourning' Biden urges gas tax 'holiday' as fuel prices bite No easy exit from besieged Lysychansk 'Every street you go you hear mourning' The Glasgow vegan who teamed up with a Kardashian How might Russia react if Ukraine joins the EU? What we know about India rapper Moose Wala's murder 'My kids cried every night asking if we'd die' What if all the wasps disappeared? The surprising benefits of pruney skin The woman who could upend US abortion rights Why top chefs are leaving Paris The films bringing sex work to life Has cinema perpetuated damaging stereotypes? Has human progress peaked? Read about our approach to external linking.",[],https://www.bbc.com/news/world-us-canada-61789443,2022-06-21
Ukraine war: 'My kids cried every night asking if we're going to die' - BBC News,"By Hywel Griffith BBC News This video can not be played It's having her children not crying every night and asking if they will be killed is why Kateryna Halenda knows it was the right call to flee Ukraine. Leaving a country torn apart by war may seem like an easy decision but husband Oleh had to persuade her to leave with their two young children because she didn't want to leave him behind. Kateryna now knows she and her kids are safe but still gets mobile phone alerts when air raids are happening back home. Her worries remain, hoping Oleh is ok. five million refugees to have fled Ukraine while worried about the family they've left behind. But unlike many of the 60,000 Ukrainian refugees that have arrived in the UK since Russia invaded Ukraine, Kateryna and her boys have not been taken in by kind families wanting to help. Kateryna is one of 222 Ukrainian refugees at the camp run the the Welsh youth organisation Urdd Gobaith Cymru and supported by the Welsh government where more than 100 children displaced from home can now play and learn safely. Kateryna didn't know Olena Andrshchuk before they arrived at the centre in Wales two weeks ago. But now the mums have become friends and support each other with their husbands still back in Ukraine. Olena's husband Pavlo also made his wife leave their home in the capital Kyiv for the safety of her and their two children. Home is never far people's thoughts but the support of locals draping Ukrainian flags in their windows gives the refugees hope. And in the camp car park there are a handful of cars with Ukrainian registration plates while one family had to drive through Russia in order to avoid fighting on the frontline before eventually finding their way to Wales. People in Wales have so far raised millions of pounds for the Ukraine humanitarian fund and Wales has housed more than 2,500 refugees The Welsh government has directly sponsored nearly 3,000 people to come to Wales and most are yet to arrive but the scheme has been paused to allow people to move on from their 'welcome centres'. UK set to admit lone teenage refugees from Ukraine Wales Ukraine refugee super sponsor scheme paused How Ukrainian refugees and their UK hosts are coping 'Ukraine war means I'll miss my son's wedding' 'Children drank rainwater from puddles to survive' Ukrainian family of seven pleads for visas Ukraine families' escape blocked by visa delay Up to 250 Ukrainians offered refuge in Urdd centre Ten thousand in Wales offer homes to refugees Woman escapes 'horror' of Russian attacks Wales ready to welcome Ukraine refugees Powerful quake kills 1,000 in Afghanistan 'Every street you go you hear mourning' Biden urges gas tax 'holiday' as fuel prices bite No easy exit from besieged Lysychansk 'Every street you go you hear mourning' The Glasgow vegan who teamed up with a Kardashian How might Russia react if Ukraine joins the EU? What we know about India rapper Moose Wala's murder 'My kids cried every night asking if we'd die' What if all the wasps disappeared? The surprising benefits of pruney skin The woman who could upend US abortion rights Why top chefs are leaving Paris The films bringing sex work to life Has cinema perpetuated damaging stereotypes? Has human progress peaked? Read about our approach to external linking.",[],https://www.bbc.com/news/uk-wales-61864374,2022-06-22
